date,hour,day_of_week,location,count
2024-01-25,22,3,AB Block,13
2024-01-25,22,3,Library,9
2024-01-25,22,3,Gate 1 (Main Gate),28
2024-01-25,22,3,Gate 2,30
2024-01-25,22,3,Workshop,11
2024-01-25,22,3,EC Block,24
2024-01-25,22,3,Bus Stop Gate 1,11
2024-01-25,22,3,Bus Stop Gate 2,18
2024-01-25,22,3,Boys Hostel Block A,54
2024-01-25,22,3,Girls Hostel,60
2024-01-25,22,3,Sports Ground,10
2024-01-25,22,3,Admin Block,15
2024-01-25,22,3,Computer Lab,8
2024-01-25,22,3,Medical Centre,29
2024-01-25,23,3,Main Canteen,29
2024-01-25,23,3,AB Block,16
2024-01-25,23,3,Library,10
2024-01-25,23,3,Gate 1 (Main Gate),27
2024-01-25,23,3,Gate 2,14
2024-01-25,23,3,Workshop,15
2024-01-25,23,3,EC Block,29
2024-01-25,23,3,Bus Stop Gate 1,15
2024-01-25,23,3,Bus Stop Gate 2,19
2024-01-25,23,3,Boys Hostel Block A,51
2024-01-25,23,3,Girls Hostel,73
2024-01-25,23,3,Sports Ground,13
2024-01-25,23,3,Admin Block,17
2024-01-25,23,3,Computer Lab,11
2024-01-25,23,3,Medical Centre,12
2024-01-26,0,4,Main Canteen,26
2024-01-26,0,4,AB Block,28
2024-01-26,0,4,Library,10
2024-01-26,0,4,Gate 1 (Main Gate),22
2024-01-26,0,4,Gate 2,15
2024-01-26,0,4,Workshop,6
2024-01-26,0,4,EC Block,20
2024-01-26,0,4,Bus Stop Gate 1,5
2024-01-26,0,4,Bus Stop Gate 2,17
2024-01-26,0,4,Boys Hostel Block A,66
2024-01-26,0,4,Girls Hostel,55
2024-01-26,0,4,Sports Ground,18
2024-01-26,0,4,Admin Block,29
2024-01-26,0,4,Computer Lab,10
2024-01-26,0,4,Medical Centre,14
2024-01-26,1,4,Main Canteen,26
2024-01-26,1,4,AB Block,26
2024-01-26,1,4,Library,14
2024-01-26,1,4,Gate 1 (Main Gate),27
2024-01-26,1,4,Gate 2,14
2024-01-26,1,4,Workshop,9
2024-01-26,1,4,EC Block,30
2024-01-26,1,4,Bus Stop Gate 1,8
2024-01-26,1,4,Bus Stop Gate 2,17
2024-01-26,1,4,Boys Hostel Block A,68
2024-01-26,1,4,Girls Hostel,66
2024-01-26,1,4,Sports Ground,23
2024-01-26,1,4,Admin Block,15
2024-01-26,1,4,Computer Lab,10
2024-01-26,1,4,Medical Centre,10
2024-01-26,2,4,Main Canteen,26
2024-01-26,2,4,AB Block,19
2024-01-26,2,4,Library,17
2024-01-26,2,4,Gate 1 (Main Gate),23
2024-01-26,2,4,Gate 2,22
2024-01-26,2,4,Workshop,10
2024-01-26,2,4,EC Block,29
2024-01-26,2,4,Bus Stop Gate 1,10
2024-01-26,2,4,Bus Stop Gate 2,10
2024-01-26,2,4,Boys Hostel Block A,71
2024-01-26,2,4,Girls Hostel,57
2024-01-26,2,4,Sports Ground,23
2024-01-26,2,4,Admin Block,11
2024-01-26,2,4,Computer Lab,15
2024-01-26,2,4,Medical Centre,29
2024-01-26,3,4,Main Canteen,24
2024-01-26,3,4,AB Block,13
2024-01-26,3,4,Library,12
2024-01-26,3,4,Gate 1 (Main Gate),10
2024-01-26,3,4,Gate 2,16
2024-01-26,3,4,Workshop,15
2024-01-26,3,4,EC Block,20
2024-01-26,3,4,Bus Stop Gate 1,20
2024-01-26,3,4,Bus Stop Gate 2,16
2024-01-26,3,4,Boys Hostel Block A,56
2024-01-26,3,4,Girls Hostel,67
2024-01-26,3,4,Sports Ground,22
2024-01-26,3,4,Admin Block,11
2024-01-26,3,4,Computer Lab,7
2024-01-26,3,4,Medical Centre,13
2024-01-26,4,4,Main Canteen,19
2024-01-26,4,4,AB Block,26
2024-01-26,4,4,Library,20
2024-01-26,4,4,Gate 1 (Main Gate),29
2024-01-26,4,4,Gate 2,13
2024-01-26,4,4,Workshop,10
2024-01-26,4,4,EC Block,16
2024-01-26,4,4,Bus Stop Gate 1,9
2024-01-26,4,4,Bus Stop Gate 2,12
2024-01-26,4,4,Boys Hostel Block A,75
2024-01-26,4,4,Girls Hostel,59
2024-01-26,4,4,Sports Ground,23
2024-01-26,4,4,Admin Block,15
2024-01-26,4,4,Computer Lab,15
2024-01-26,4,4,Medical Centre,13
2024-01-26,5,4,Main Canteen,24
2024-01-26,5,4,AB Block,22
2024-01-26,5,4,Library,12
2024-01-26,5,4,Gate 1 (Main Gate),13
2024-01-26,5,4,Gate 2,21
2024-01-26,5,4,Workshop,10
2024-01-26,5,4,EC Block,17
2024-01-26,5,4,Bus Stop Gate 1,10
2024-01-26,5,4,Bus Stop Gate 2,17
2024-01-26,5,4,Boys Hostel Block A,69
2024-01-26,5,4,Girls Hostel,51
2024-01-26,5,4,Sports Ground,26
2024-01-26,5,4,Admin Block,17
2024-01-26,5,4,Computer Lab,11
2024-01-26,5,4,Medical Centre,25
2024-01-26,6,4,Main Canteen,10
2024-01-26,6,4,AB Block,17
2024-01-26,6,4,Library,16
2024-01-26,6,4,Gate 1 (Main Gate),18
2024-01-26,6,4,Gate 2,22
2024-01-26,6,4,Workshop,15
2024-01-26,6,4,EC Block,14
2024-01-26,6,4,Bus Stop Gate 1,15
2024-01-26,6,4,Bus Stop Gate 2,12
2024-01-26,6,4,Boys Hostel Block A,52
2024-01-26,6,4,Girls Hostel,76
2024-01-26,6,4,Sports Ground,26
2024-01-26,6,4,Admin Block,30
2024-01-26,6,4,Computer Lab,12
2024-01-26,6,4,Medical Centre,12
2024-01-26,7,4,Main Canteen,18
2024-01-26,7,4,AB Block,18
2024-01-26,7,4,Library,9
2024-01-26,7,4,Gate 1 (Main Gate),23
2024-01-26,7,4,Gate 2,30
2024-01-26,7,4,Workshop,13
2024-01-26,7,4,EC Block,20
2024-01-26,7,4,Bus Stop Gate 1,13
2024-01-26,7,4,Bus Stop Gate 2,6
2024-01-26,7,4,Boys Hostel Block A,78
2024-01-26,7,4,Girls Hostel,64
2024-01-26,7,4,Sports Ground,13
2024-01-26,7,4,Admin Block,26
2024-01-26,7,4,Computer Lab,10
2024-01-26,7,4,Medical Centre,15
2024-01-26,8,4,Main Canteen,15
2024-01-26,8,4,AB Block,23
2024-01-26,8,4,Library,20
2024-01-26,8,4,Gate 1 (Main Gate),20
2024-01-26,8,4,Gate 2,10
2024-01-26,8,4,Workshop,14
2024-01-26,8,4,EC Block,27
2024-01-26,8,4,Bus Stop Gate 1,66
2024-01-26,8,4,Bus Stop Gate 2,74
2024-01-26,8,4,Boys Hostel Block A,15
2024-01-26,8,4,Girls Hostel,27
2024-01-26,8,4,Sports Ground,23
2024-01-26,8,4,Admin Block,23
2024-01-26,8,4,Computer Lab,14
2024-01-26,8,4,Medical Centre,20
2024-01-26,9,4,Main Canteen,23
2024-01-26,9,4,AB Block,25
2024-01-26,9,4,Library,45
2024-01-26,9,4,Gate 1 (Main Gate),12
2024-01-26,9,4,Gate 2,29
2024-01-26,9,4,Workshop,70
2024-01-26,9,4,EC Block,19
2024-01-26,9,4,Bus Stop Gate 1,75
2024-01-26,9,4,Bus Stop Gate 2,89
2024-01-26,9,4,Boys Hostel Block A,20
2024-01-26,9,4,Girls Hostel,28
2024-01-26,9,4,Sports Ground,23
2024-01-26,9,4,Admin Block,22
2024-01-26,9,4,Computer Lab,66
2024-01-26,9,4,Medical Centre,14
2024-01-26,10,4,Main Canteen,13
2024-01-26,10,4,AB Block,13
2024-01-26,10,4,Library,41
2024-01-26,10,4,Gate 1 (Main Gate),28
2024-01-26,10,4,Gate 2,11
2024-01-26,10,4,Workshop,56
2024-01-26,10,4,EC Block,26
2024-01-26,10,4,Bus Stop Gate 1,66
2024-01-26,10,4,Bus Stop Gate 2,73
2024-01-26,10,4,Boys Hostel Block A,16
2024-01-26,10,4,Girls Hostel,25
2024-01-26,10,4,Sports Ground,25
2024-01-26,10,4,Admin Block,28
2024-01-26,10,4,Computer Lab,67
2024-01-26,10,4,Medical Centre,18
2024-01-26,11,4,Main Canteen,24
2024-01-26,11,4,AB Block,24
2024-01-26,11,4,Library,57
2024-01-26,11,4,Gate 1 (Main Gate),14
2024-01-26,11,4,Gate 2,13
2024-01-26,11,4,Workshop,74
2024-01-26,11,4,EC Block,29
2024-01-26,11,4,Bus Stop Gate 1,12
2024-01-26,11,4,Bus Stop Gate 2,11
2024-01-26,11,4,Boys Hostel Block A,19
2024-01-26,11,4,Girls Hostel,29
2024-01-26,11,4,Sports Ground,14
2024-01-26,11,4,Admin Block,13
2024-01-26,11,4,Computer Lab,57
2024-01-26,11,4,Medical Centre,10
2024-01-26,12,4,Main Canteen,76
2024-01-26,12,4,AB Block,12
2024-01-26,12,4,Library,53
2024-01-26,12,4,Gate 1 (Main Gate),15
2024-01-26,12,4,Gate 2,12
2024-01-26,12,4,Workshop,57
2024-01-26,12,4,EC Block,13
2024-01-26,12,4,Bus Stop Gate 1,7
2024-01-26,12,4,Bus Stop Gate 2,19
2024-01-26,12,4,Boys Hostel Block A,19
2024-01-26,12,4,Girls Hostel,11
2024-01-26,12,4,Sports Ground,23
2024-01-26,12,4,Admin Block,27
2024-01-26,12,4,Computer Lab,52
2024-01-26,12,4,Medical Centre,10
2024-01-26,13,4,Main Canteen,85
2024-01-26,13,4,AB Block,17
2024-01-26,13,4,Library,48
2024-01-26,13,4,Gate 1 (Main Gate),17
2024-01-26,13,4,Gate 2,16
2024-01-26,13,4,Workshop,76
2024-01-26,13,4,EC Block,28
2024-01-26,13,4,Bus Stop Gate 1,8
2024-01-26,13,4,Bus Stop Gate 2,8
2024-01-26,13,4,Boys Hostel Block A,28
2024-01-26,13,4,Girls Hostel,23
2024-01-26,13,4,Sports Ground,14
2024-01-26,13,4,Admin Block,25
2024-01-26,13,4,Computer Lab,78
2024-01-26,13,4,Medical Centre,24
2024-01-26,14,4,Main Canteen,84
2024-01-26,14,4,AB Block,30
2024-01-26,14,4,Library,48
2024-01-26,14,4,Gate 1 (Main Gate),16
2024-01-26,14,4,Gate 2,24
2024-01-26,14,4,Workshop,72
2024-01-26,14,4,EC Block,26
2024-01-26,14,4,Bus Stop Gate 1,8
2024-01-26,14,4,Bus Stop Gate 2,19
2024-01-26,14,4,Boys Hostel Block A,20
2024-01-26,14,4,Girls Hostel,28
2024-01-26,14,4,Sports Ground,21
2024-01-26,14,4,Admin Block,14
2024-01-26,14,4,Computer Lab,69
2024-01-26,14,4,Medical Centre,28
2024-01-26,15,4,Main Canteen,25
2024-01-26,15,4,AB Block,18
2024-01-26,15,4,Library,70
2024-01-26,15,4,Gate 1 (Main Gate),27
2024-01-26,15,4,Gate 2,23
2024-01-26,15,4,Workshop,64
2024-01-26,15,4,EC Block,20
2024-01-26,15,4,Bus Stop Gate 1,12
2024-01-26,15,4,Bus Stop Gate 2,17
2024-01-26,15,4,Boys Hostel Block A,22
2024-01-26,15,4,Girls Hostel,15
2024-01-26,15,4,Sports Ground,17
2024-01-26,15,4,Admin Block,24
2024-01-26,15,4,Computer Lab,57
2024-01-26,15,4,Medical Centre,23
2024-01-26,16,4,Main Canteen,23
2024-01-26,16,4,AB Block,11
2024-01-26,16,4,Library,53
2024-01-26,16,4,Gate 1 (Main Gate),21
2024-01-26,16,4,Gate 2,20
2024-01-26,16,4,Workshop,64
2024-01-26,16,4,EC Block,17
2024-01-26,16,4,Bus Stop Gate 1,9
2024-01-26,16,4,Bus Stop Gate 2,20
2024-01-26,16,4,Boys Hostel Block A,13
2024-01-26,16,4,Girls Hostel,16
2024-01-26,16,4,Sports Ground,11
2024-01-26,16,4,Admin Block,17
2024-01-26,16,4,Computer Lab,74
2024-01-26,16,4,Medical Centre,14
2024-01-26,17,4,Main Canteen,26
2024-01-26,17,4,AB Block,21
2024-01-26,17,4,Library,59
2024-01-26,17,4,Gate 1 (Main Gate),17
2024-01-26,17,4,Gate 2,22
2024-01-26,17,4,Workshop,53
2024-01-26,17,4,EC Block,22
2024-01-26,17,4,Bus Stop Gate 1,68
2024-01-26,17,4,Bus Stop Gate 2,87
2024-01-26,17,4,Boys Hostel Block A,15
2024-01-26,17,4,Girls Hostel,21
2024-01-26,17,4,Sports Ground,12
2024-01-26,17,4,Admin Block,24
2024-01-26,17,4,Computer Lab,77
2024-01-26,17,4,Medical Centre,22
2024-01-26,18,4,Main Canteen,30
2024-01-26,18,4,AB Block,11
2024-01-26,18,4,Library,11
2024-01-26,18,4,Gate 1 (Main Gate),16
2024-01-26,18,4,Gate 2,28
2024-01-26,18,4,Workshop,13
2024-01-26,18,4,EC Block,30
2024-01-26,18,4,Bus Stop Gate 1,69
2024-01-26,18,4,Bus Stop Gate 2,87
2024-01-26,18,4,Boys Hostel Block A,22
2024-01-26,18,4,Girls Hostel,11
2024-01-26,18,4,Sports Ground,26
2024-01-26,18,4,Admin Block,17
2024-01-26,18,4,Computer Lab,5
2024-01-26,18,4,Medical Centre,11
2024-01-26,19,4,Main Canteen,84
2024-01-26,19,4,AB Block,10
2024-01-26,19,4,Library,10
2024-01-26,19,4,Gate 1 (Main Gate),11
2024-01-26,19,4,Gate 2,23
2024-01-26,19,4,Workshop,11
2024-01-26,19,4,EC Block,20
2024-01-26,19,4,Bus Stop Gate 1,72
2024-01-26,19,4,Bus Stop Gate 2,79
2024-01-26,19,4,Boys Hostel Block A,17
2024-01-26,19,4,Girls Hostel,25
2024-01-26,19,4,Sports Ground,18
2024-01-26,19,4,Admin Block,23
2024-01-26,19,4,Computer Lab,13
2024-01-26,19,4,Medical Centre,25
2024-01-26,20,4,Main Canteen,63
2024-01-26,20,4,AB Block,10
2024-01-26,20,4,Library,17
2024-01-26,20,4,Gate 1 (Main Gate),21
2024-01-26,20,4,Gate 2,20
2024-01-26,20,4,Workshop,9
2024-01-26,20,4,EC Block,15
2024-01-26,20,4,Bus Stop Gate 1,8
2024-01-26,20,4,Bus Stop Gate 2,6
2024-01-26,20,4,Boys Hostel Block A,58
2024-01-26,20,4,Girls Hostel,75
2024-01-26,20,4,Sports Ground,30
2024-01-26,20,4,Admin Block,14
2024-01-26,20,4,Computer Lab,12
2024-01-26,20,4,Medical Centre,26
2024-01-26,21,4,Main Canteen,76
2024-01-26,21,4,AB Block,17
2024-01-26,21,4,Library,11
2024-01-26,21,4,Gate 1 (Main Gate),27
2024-01-26,21,4,Gate 2,12
2024-01-26,21,4,Workshop,15
2024-01-26,21,4,EC Block,29
2024-01-26,21,4,Bus Stop Gate 1,20
2024-01-26,21,4,Bus Stop Gate 2,7
2024-01-26,21,4,Boys Hostel Block A,79
2024-01-26,21,4,Girls Hostel,80
2024-01-26,21,4,Sports Ground,13
2024-01-26,21,4,Admin Block,13
2024-01-26,21,4,Computer Lab,9
2024-01-26,21,4,Medical Centre,15
2024-01-26,22,4,Main Canteen,30
2024-01-26,22,4,AB Block,20
2024-01-26,22,4,Library,14
2024-01-26,22,4,Gate 1 (Main Gate),22
2024-01-26,22,4,Gate 2,13
2024-01-26,22,4,Workshop,10
2024-01-26,22,4,EC Block,15
2024-01-26,22,4,Bus Stop Gate 1,15
2024-01-26,22,4,Bus Stop Gate 2,19
2024-01-26,22,4,Boys Hostel Block A,57
2024-01-26,22,4,Girls Hostel,72
2024-01-26,22,4,Sports Ground,18
2024-01-26,22,4,Admin Block,18
2024-01-26,22,4,Computer Lab,9
2024-01-26,22,4,Medical Centre,12
2024-01-26,23,4,Main Canteen,23
2024-01-26,23,4,AB Block,16
2024-01-26,23,4,Library,18
2024-01-26,23,4,Gate 1 (Main Gate),19
2024-01-26,23,4,Gate 2,22
2024-01-26,23,4,Workshop,11
2024-01-26,23,4,EC Block,30
2024-01-26,23,4,Bus Stop Gate 1,10
2024-01-26,23,4,Bus Stop Gate 2,20
2024-01-26,23,4,Boys Hostel Block A,67
2024-01-26,23,4,Girls Hostel,70
2024-01-26,23,4,Sports Ground,16
2024-01-26,23,4,Admin Block,27
2024-01-26,23,4,Computer Lab,11
2024-01-26,23,4,Medical Centre,13
2024-01-27,0,5,Main Canteen,22
2024-01-27,0,5,AB Block,12
2024-01-27,0,5,Library,24
2024-01-27,0,5,Gate 1 (Main Gate),28
2024-01-27,0,5,Gate 2,21
2024-01-27,0,5,Workshop,9
2024-01-27,0,5,EC Block,20
2024-01-27,0,5,Bus Stop Gate 1,12
2024-01-27,0,5,Bus Stop Gate 2,9
2024-01-27,0,5,Boys Hostel Block A,68
2024-01-27,0,5,Girls Hostel,63
2024-01-27,0,5,Sports Ground,25
2024-01-27,0,5,Admin Block,27
2024-01-27,0,5,Computer Lab,11
2024-01-27,0,5,Medical Centre,10
2024-01-27,1,5,Main Canteen,46
2024-01-27,1,5,AB Block,19
2024-01-27,1,5,Library,19
2024-01-27,1,5,Gate 1 (Main Gate),11
2024-01-27,1,5,Gate 2,25
2024-01-27,1,5,Workshop,14
2024-01-27,1,5,EC Block,20
2024-01-27,1,5,Bus Stop Gate 1,14
2024-01-27,1,5,Bus Stop Gate 2,5
2024-01-27,1,5,Boys Hostel Block A,54
2024-01-27,1,5,Girls Hostel,59
2024-01-27,1,5,Sports Ground,15
2024-01-27,1,5,Admin Block,26
2024-01-27,1,5,Computer Lab,15
2024-01-27,1,5,Medical Centre,26
2024-01-27,2,5,Main Canteen,24
2024-01-27,2,5,AB Block,20
2024-01-27,2,5,Library,10
2024-01-27,2,5,Gate 1 (Main Gate),23
2024-01-27,2,5,Gate 2,10
2024-01-27,2,5,Workshop,13
2024-01-27,2,5,EC Block,11
2024-01-27,2,5,Bus Stop Gate 1,16
2024-01-27,2,5,Bus Stop Gate 2,18
2024-01-27,2,5,Boys Hostel Block A,60
2024-01-27,2,5,Girls Hostel,76
2024-01-27,2,5,Sports Ground,29
2024-01-27,2,5,Admin Block,22
2024-01-27,2,5,Computer Lab,6
2024-01-27,2,5,Medical Centre,22
2024-01-27,3,5,Main Canteen,20
2024-01-27,3,5,AB Block,22
2024-01-27,3,5,Library,10
2024-01-27,3,5,Gate 1 (Main Gate),26
2024-01-27,3,5,Gate 2,18
2024-01-27,3,5,Workshop,12
2024-01-27,3,5,EC Block,27
2024-01-27,3,5,Bus Stop Gate 1,16
2024-01-27,3,5,Bus Stop Gate 2,10
2024-01-27,3,5,Boys Hostel Block A,72
2024-01-27,3,5,Girls Hostel,78
2024-01-27,3,5,Sports Ground,14
2024-01-27,3,5,Admin Block,12
2024-01-27,3,5,Computer Lab,9
2024-01-27,3,5,Medical Centre,29
2024-01-27,4,5,Main Canteen,41
2024-01-27,4,5,AB Block,12
2024-01-27,4,5,Library,20
2024-01-27,4,5,Gate 1 (Main Gate),28
2024-01-27,4,5,Gate 2,18
2024-01-27,4,5,Workshop,5
2024-01-27,4,5,EC Block,18
2024-01-27,4,5,Bus Stop Gate 1,18
2024-01-27,4,5,Bus Stop Gate 2,17
2024-01-27,4,5,Boys Hostel Block A,74
2024-01-27,4,5,Girls Hostel,67
2024-01-27,4,5,Sports Ground,26
2024-01-27,4,5,Admin Block,27
2024-01-27,4,5,Computer Lab,13
2024-01-27,4,5,Medical Centre,11
2024-01-27,5,5,Main Canteen,45
2024-01-27,5,5,AB Block,25
2024-01-27,5,5,Library,22
2024-01-27,5,5,Gate 1 (Main Gate),21
2024-01-27,5,5,Gate 2,27
2024-01-27,5,5,Workshop,8
2024-01-27,5,5,EC Block,12
2024-01-27,5,5,Bus Stop Gate 1,7
2024-01-27,5,5,Bus Stop Gate 2,5
2024-01-27,5,5,Boys Hostel Block A,78
2024-01-27,5,5,Girls Hostel,72
2024-01-27,5,5,Sports Ground,12
2024-01-27,5,5,Admin Block,12
2024-01-27,5,5,Computer Lab,10
2024-01-27,5,5,Medical Centre,19
2024-01-27,6,5,Main Canteen,32
2024-01-27,6,5,AB Block,10
2024-01-27,6,5,Library,19
2024-01-27,6,5,Gate 1 (Main Gate),24
2024-01-27,6,5,Gate 2,17
2024-01-27,6,5,Workshop,15
2024-01-27,6,5,EC Block,16
2024-01-27,6,5,Bus Stop Gate 1,16
2024-01-27,6,5,Bus Stop Gate 2,14
2024-01-27,6,5,Boys Hostel Block A,70
2024-01-27,6,5,Girls Hostel,61
2024-01-27,6,5,Sports Ground,12
2024-01-27,6,5,Admin Block,21
2024-01-27,6,5,Computer Lab,6
2024-01-27,6,5,Medical Centre,17
2024-01-27,7,5,Main Canteen,23
2024-01-27,7,5,AB Block,14
2024-01-27,7,5,Library,16
2024-01-27,7,5,Gate 1 (Main Gate),19
2024-01-27,7,5,Gate 2,19
2024-01-27,7,5,Workshop,6
2024-01-27,7,5,EC Block,16
2024-01-27,7,5,Bus Stop Gate 1,14
2024-01-27,7,5,Bus Stop Gate 2,6
2024-01-27,7,5,Boys Hostel Block A,62
2024-01-27,7,5,Girls Hostel,63
2024-01-27,7,5,Sports Ground,30
2024-01-27,7,5,Admin Block,13
2024-01-27,7,5,Computer Lab,11
2024-01-27,7,5,Medical Centre,13
2024-01-27,8,5,Main Canteen,38
2024-01-27,8,5,AB Block,27
2024-01-27,8,5,Library,30
2024-01-27,8,5,Gate 1 (Main Gate),28
2024-01-27,8,5,Gate 2,15
2024-01-27,8,5,Workshop,9
2024-01-27,8,5,EC Block,29
2024-01-27,8,5,Bus Stop Gate 1,72
2024-01-27,8,5,Bus Stop Gate 2,79
2024-01-27,8,5,Boys Hostel Block A,24
2024-01-27,8,5,Girls Hostel,10
2024-01-27,8,5,Sports Ground,21
2024-01-27,8,5,Admin Block,27
2024-01-27,8,5,Computer Lab,8
2024-01-27,8,5,Medical Centre,30
2024-01-27,9,5,Main Canteen,48
2024-01-27,9,5,AB Block,14
2024-01-27,9,5,Library,18
2024-01-27,9,5,Gate 1 (Main Gate),26
2024-01-27,9,5,Gate 2,21
2024-01-27,9,5,Workshop,7
2024-01-27,9,5,EC Block,17
2024-01-27,9,5,Bus Stop Gate 1,82
2024-01-27,9,5,Bus Stop Gate 2,69
2024-01-27,9,5,Boys Hostel Block A,27
2024-01-27,9,5,Girls Hostel,10
2024-01-27,9,5,Sports Ground,22
2024-01-27,9,5,Admin Block,30
2024-01-27,9,5,Computer Lab,11
2024-01-27,9,5,Medical Centre,17
2024-01-27,10,5,Main Canteen,23
2024-01-27,10,5,AB Block,14
2024-01-27,10,5,Library,29
2024-01-27,10,5,Gate 1 (Main Gate),11
2024-01-27,10,5,Gate 2,14
2024-01-27,10,5,Workshop,15
2024-01-27,10,5,EC Block,27
2024-01-27,10,5,Bus Stop Gate 1,77
2024-01-27,10,5,Bus Stop Gate 2,79
2024-01-27,10,5,Boys Hostel Block A,30
2024-01-27,10,5,Girls Hostel,22
2024-01-27,10,5,Sports Ground,17
2024-01-27,10,5,Admin Block,16
2024-01-27,10,5,Computer Lab,5
2024-01-27,10,5,Medical Centre,22
2024-01-27,11,5,Main Canteen,48
2024-01-27,11,5,AB Block,28
2024-01-27,11,5,Library,18
2024-01-27,11,5,Gate 1 (Main Gate),12
2024-01-27,11,5,Gate 2,19
2024-01-27,11,5,Workshop,7
2024-01-27,11,5,EC Block,24
2024-01-27,11,5,Bus Stop Gate 1,18
2024-01-27,11,5,Bus Stop Gate 2,8
2024-01-27,11,5,Boys Hostel Block A,17
2024-01-27,11,5,Girls Hostel,21
2024-01-27,11,5,Sports Ground,21
2024-01-27,11,5,Admin Block,18
2024-01-27,11,5,Computer Lab,10
2024-01-27,11,5,Medical Centre,12
2024-01-27,12,5,Main Canteen,29
2024-01-27,12,5,AB Block,10
2024-01-27,12,5,Library,18
2024-01-27,12,5,Gate 1 (Main Gate),15
2024-01-27,12,5,Gate 2,28
2024-01-27,12,5,Workshop,9
2024-01-27,12,5,EC Block,20
2024-01-27,12,5,Bus Stop Gate 1,20
2024-01-27,12,5,Bus Stop Gate 2,18
2024-01-27,12,5,Boys Hostel Block A,30
2024-01-27,12,5,Girls Hostel,24
2024-01-27,12,5,Sports Ground,13
2024-01-27,12,5,Admin Block,19
2024-01-27,12,5,Computer Lab,12
2024-01-27,12,5,Medical Centre,29
2024-01-27,13,5,Main Canteen,22
2024-01-27,13,5,AB Block,25
2024-01-27,13,5,Library,10
2024-01-27,13,5,Gate 1 (Main Gate),21
2024-01-27,13,5,Gate 2,24
2024-01-27,13,5,Workshop,10
2024-01-27,13,5,EC Block,15
2024-01-27,13,5,Bus Stop Gate 1,12
2024-01-27,13,5,Bus Stop Gate 2,19
2024-01-27,13,5,Boys Hostel Block A,17
2024-01-27,13,5,Girls Hostel,16
2024-01-27,13,5,Sports Ground,10
2024-01-27,13,5,Admin Block,15
2024-01-27,13,5,Computer Lab,7
2024-01-27,13,5,Medical Centre,16
2024-01-27,14,5,Main Canteen,41
2024-01-27,14,5,AB Block,11
2024-01-27,14,5,Library,23
2024-01-27,14,5,Gate 1 (Main Gate),17
2024-01-27,14,5,Gate 2,30
2024-01-27,14,5,Workshop,6
2024-01-27,14,5,EC Block,12
2024-01-27,14,5,Bus Stop Gate 1,7
2024-01-27,14,5,Bus Stop Gate 2,15
2024-01-27,14,5,Boys Hostel Block A,15
2024-01-27,14,5,Girls Hostel,12
2024-01-27,14,5,Sports Ground,14
2024-01-27,14,5,Admin Block,10
2024-01-27,14,5,Computer Lab,13
2024-01-27,14,5,Medical Centre,11
2024-01-27,15,5,Main Canteen,39
2024-01-27,15,5,AB Block,13
2024-01-27,15,5,Library,29
2024-01-27,15,5,Gate 1 (Main Gate),12
2024-01-27,15,5,Gate 2,29
2024-01-27,15,5,Workshop,14
2024-01-27,15,5,EC Block,23
2024-01-27,15,5,Bus Stop Gate 1,8
2024-01-27,15,5,Bus Stop Gate 2,12
2024-01-27,15,5,Boys Hostel Block A,19
2024-01-27,15,5,Girls Hostel,15
2024-01-27,15,5,Sports Ground,28
2024-01-27,15,5,Admin Block,28
2024-01-27,15,5,Computer Lab,12
2024-01-27,15,5,Medical Centre,30
2024-01-27,16,5,Main Canteen,32
2024-01-27,16,5,AB Block,11
2024-01-27,16,5,Library,27
2024-01-27,16,5,Gate 1 (Main Gate),25
2024-01-27,16,5,Gate 2,25
2024-01-27,16,5,Workshop,15
2024-01-27,16,5,EC Block,15
2024-01-27,16,5,Bus Stop Gate 1,7
2024-01-27,16,5,Bus Stop Gate 2,9
2024-01-27,16,5,Boys Hostel Block A,25
2024-01-27,16,5,Girls Hostel,14
2024-01-27,16,5,Sports Ground,22
2024-01-27,16,5,Admin Block,25
2024-01-27,16,5,Computer Lab,5
2024-01-27,16,5,Medical Centre,28
2024-01-27,17,5,Main Canteen,49
2024-01-27,17,5,AB Block,17
2024-01-27,17,5,Library,26
2024-01-27,17,5,Gate 1 (Main Gate),30
2024-01-27,17,5,Gate 2,19
2024-01-27,17,5,Workshop,8
2024-01-27,17,5,EC Block,10
2024-01-27,17,5,Bus Stop Gate 1,72
2024-01-27,17,5,Bus Stop Gate 2,88
2024-01-27,17,5,Boys Hostel Block A,28
2024-01-27,17,5,Girls Hostel,13
2024-01-27,17,5,Sports Ground,19
2024-01-27,17,5,Admin Block,30
2024-01-27,17,5,Computer Lab,9
2024-01-27,17,5,Medical Centre,19
2024-01-27,18,5,Main Canteen,30
2024-01-27,18,5,AB Block,27
2024-01-27,18,5,Library,30
2024-01-27,18,5,Gate 1 (Main Gate),12
2024-01-27,18,5,Gate 2,19
2024-01-27,18,5,Workshop,5
2024-01-27,18,5,EC Block,16
2024-01-27,18,5,Bus Stop Gate 1,60
2024-01-27,18,5,Bus Stop Gate 2,63
2024-01-27,18,5,Boys Hostel Block A,28
2024-01-27,18,5,Girls Hostel,27
2024-01-27,18,5,Sports Ground,19
2024-01-27,18,5,Admin Block,10
2024-01-27,18,5,Computer Lab,5
2024-01-27,18,5,Medical Centre,23
2024-01-27,19,5,Main Canteen,45
2024-01-27,19,5,AB Block,19
2024-01-27,19,5,Library,27
2024-01-27,19,5,Gate 1 (Main Gate),13
2024-01-27,19,5,Gate 2,22
